Market|Product|DRG Parent ID|Payer|Payer Channel|Medical Lives|Access Category|Access|Policy Date|Review Date
Immuno Oncology|Tecentriq|1079|HealthNow New York|Commercial|453525|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1231|UnitedHealth Group|Commercial|22820141|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1251|Anthem|Commercial|23286478|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|956|Aetna|Commercial|17416295|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1101|Independence Blue Cross|Commercial|1286618|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|213|Lifetime Healthcare|Commercial|1062081|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|985|BlueCross BlueShield Michigan|Commercial|3502723|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|979|BlueShield California|Commercial|3164636|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1100|Humana|Commercial|1556399|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1100|Humana|Medicare Advantage Plan|3509587|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1127|Medica (MN)|Commercial|1047200|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1074|Health Care Service Corporation|Commercial|12326616|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|992|BlueCross BlueShield Tennessee|Commercial|1885039|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1165|PacificSource Health|Commercial|152982|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1220|Cambia Health Solutions|Commercial|1451564|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1009|Cigna|Commercial|14201236|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1101|Independence Blue Cross|Medicare Advantage Plan|115525|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|979|BlueShield California|Medicare Advantage Plan|155055|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|NSCLC 2L+|PA More Restrictive Than Label||
Immuno Oncology|Tecentriq|1214|Peoples Health|Medicare Advantage Plan|62788|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|981|BlueCross BlueShield Arizona|Commercial|529056|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|1191|Providence Health System|Commercial|464794|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|1155|BlueCross BlueShield North Dakota|Commercial|170605|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|990|BlueCross BlueShield South Carolina|Commercial|1093858|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|1095|Highmark|Commercial|2601468|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|994|BlueCross Idaho|Commercial|305806|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|1049|Fallon Community Health|Commercial|114751|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|987|BlueCross BlueShield North Carolina|Commercial|2345873|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|1902|Fidelis Care|Medicare Advantage Plan|69132|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|1071|Harvard Pilgrim Health Care|Commercial|956984|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|964|BlueCross BlueShield Arkansas|Commercial|364553|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|1095|Highmark|Medicare Advantage Plan|321992|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|986|BlueCross BlueShield Nebraska|Commercial|594233|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|999|Capital BlueCross|Commercial|510968|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|1021|WellCare|Medicare Advantage Plan|502592|NSCLC 2L+|PA to Label||
Immuno Oncology|Tecentriq|2150|Express Scripts|Commercial|0|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|970|Avera Health|Commercial|142903|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|1122|Healthfirst (NY)|Commercial|30963|NSCLC 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Tecentriq|1062|Geisinger Health System|Commercial|258906|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1108|Intermountain Healthcare|Commercial|912907|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|2217|Spectrum Health|Commercial|504074|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|982|Florida Blue|Commercial|3911677|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq||Health Net|Medicare Advantage Plan|248538|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1184|Premera Blue Cross|Commercial|1248690|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1089|HealthPartners (MN)|Commercial|742415|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|2245|Henry Ford Health|Commercial|363729|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1002|CareFirst|Commercial|2420868|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq||Federal Employees Health Benefit|Commercial|5464641|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1072|BlueCross BlueShield Hawaii (HMSA)|Commercial|608237|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|2141|CVS Health|Commercial|0|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1049|Fallon Community Health|Medicare Advantage Plan|21297|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1129|Medical Mutual|Commercial|1354573|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|989|BlueCross BlueShield Rhode Island|Commercial|177167|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|977|BlueCross BlueShield Vermont|Commercial|192031|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|1165|PacificSource Health|Medicare Advantage Plan|30602|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|2328|Catholic Health Initiatives|Commercial|86173|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|971|SantaFe Healthcare|Commercial|257335|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Tecentriq|982|Florida Blue|Medicare Advantage Plan|151871|NSCLC 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1020|CommunityCare (OK)|Medicare Advantage Plan|27472|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1099|Horizon Blue Cross Blue Shield of New Jersey|Medicare Advantage Plan|84898|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1220|Cambia Health Solutions|Medicare Advantage Plan|93847|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1009|Cigna|Medicare Advantage Plan|431922|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|981|BlueCross BlueShield Arizona|Medicare Advantage Plan|56795|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2096|EmblemHealth|Medicare Advantage Plan|161533|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|994|BlueCross Idaho|Medicare Advantage Plan|25459|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1062|Geisinger Health System|Medicare Advantage Plan|93820|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|213|Lifetime Healthcare|Medicare Advantage Plan|114808|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1146|MVP Health Care|Medicare Advantage Plan|60204|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2271|Moda Health|Medicare Advantage Plan|17898|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2217|Spectrum Health|Medicare Advantage Plan|138416|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|989|BlueCross BlueShield Rhode Island|Medicare Advantage Plan|52947|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1122|Healthfirst (NY)|Medicare Advantage Plan|151598|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1034|CareSource Management Group|Medicare Advantage Plan|20801|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2141|CVS Health|Medicare Advantage Plan|0|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2245|Henry Ford Health|Medicare Advantage Plan|67386|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1127|Medica (MN)|Medicare Advantage Plan|165807|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1191|Providence Health System|Medicare Advantage Plan|56073|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1251|Anthem|Medicare Advantage Plan|900233|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1142|Molina Healthcare|Medicare Advantage Plan|101469|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|985|BlueCross BlueShield Michigan|Medicare Advantage Plan|526296|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1184|Premera Blue Cross|Medicare Advantage Plan|18908|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1225|Tufts Health|Medicare Advantage Plan|103942|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|956|Aetna|Medicare Advantage Plan|1703323|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|976|BlueCross BlueShield Minnesota|Medicare Advantage Plan|269163|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2150|Express Scripts|Medicare Advantage Plan|0|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|987|BlueCross BlueShield North Carolina|Medicare Advantage Plan|76704|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1074|Health Care Service Corporation|Medicare Advantage Plan|125764|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1089|HealthPartners (MN)|Medicare Advantage Plan|63632|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|999|Capital BlueCross|Medicare Advantage Plan|30071|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|975|Blue Cross and Blue Shield of Alabama|Medicare Advantage Plan|87964|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1071|Harvard Pilgrim Health Care|Medicare Advantage Plan|12195|PMBCL 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1862|BlueCross BlueShield Kansas|Commercial|553540|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1225|Tufts Health|Commercial|712859|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1118|BlueCross BlueShield Louisiana|Commercial|1627191|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1185|Presbyterian Health|Medicare Advantage Plan|45821|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1242|Vantage Health|Medicare Advantage Plan|18393|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|991|BlueCross BlueShield Wyoming|Commercial|71673|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1242|Vantage Health|Commercial|26969|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1250|Wellmark BlueCross BlueShield|Commercial|624436|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1020|CommunityCare (OK)|Commercial|81244|PMBCL 2L+|No Formal Policy||
Immuno Oncology|Keytruda|971|SantaFe Healthcare|Commercial|257335|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|984|BlueCross BlueShield Massachusetts|Medicare Advantage Plan|51086|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|992|BlueCross BlueShield Tennessee|Commercial|1885039|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1127|Medica (MN)|Commercial|1047200|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1129|Medical Mutual|Commercial|1354573|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1108|Intermountain Healthcare|Commercial|912907|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1262|BlueCross BlueShield Mississippi|Commercial|480155|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|977|BlueCross BlueShield Vermont|Commercial|192031|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1034|CareSource Management Group|Commercial|221041|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1236|University of Pittsburgh Medical Center|Commercial|665781|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|1101|Independence Blue Cross|Medicare Advantage Plan|115525|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|2328|Catholic Health Initiatives|Commercial|86173|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1146|MVP Health Care|Commercial|399167|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|1101|Independence Blue Cross|Commercial|1286618|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|976|BlueCross BlueShield Minnesota|Commercial|1926314|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|984|BlueCross BlueShield Massachusetts|Commercial|2109652|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|1112|Kaiser Permanente|Commercial|9726445|PMBCL 2L+|No PA Required||
Immuno Oncology|Keytruda|1074|Health Care Service Corporation|Commercial|12326616|PMBCL 2L+|Not Reviewed||
Immuno Oncology|Keytruda|2096|EmblemHealth|Commercial|1674115|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|2271|Moda Health|Commercial|176481|PMBCL 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|981|BlueCross BlueShield Arizona|Commercial|529056|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|2150|Express Scripts|Commercial|0|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|956|Aetna|Commercial|17416295|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1191|Providence Health System|Commercial|464794|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|979|BlueShield California|Commercial|3164636|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|986|BlueCross BlueShield Nebraska|Commercial|594233|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1155|BlueCross BlueShield North Dakota|Commercial|170605|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|990|BlueCross BlueShield South Carolina|Commercial|1093858|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1009|Cigna|Commercial|14201236|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1021|WellCare|Medicare Advantage Plan|502592|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1049|Fallon Community Health|Commercial|114751|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|979|BlueShield California|Medicare Advantage Plan|155055|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1902|Fidelis Care|Medicare Advantage Plan|69132|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|994|BlueCross Idaho|Commercial|305806|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|1214|Peoples Health|Medicare Advantage Plan|62788|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|970|Avera Health|Commercial|142903|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|1095|Highmark|Medicare Advantage Plan|321992|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1122|Healthfirst (NY)|Commercial|30963|PMBCL 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|999|Capital BlueCross|Commercial|510968|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1071|Harvard Pilgrim Health Care|Commercial|956984|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1095|Highmark|Commercial|2601468|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|2217|Spectrum Health|Commercial|504074|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|1185|Presbyterian Health|Commercial|184785|PMBCL 2L+|PA to Label||
Immuno Oncology|Keytruda|987|BlueCross BlueShield North Carolina|Commercial|2345873|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1100|Humana|Commercial|1556399|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1100|Humana|Medicare Advantage Plan|3509587|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Health Net|Commercial|869310|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1049|Fallon Community Health|Medicare Advantage Plan|21297|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1165|PacificSource Health|Medicare Advantage Plan|30602|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|982|Florida Blue|Medicare Advantage Plan|151871|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|2141|CVS Health|Commercial|0|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Federal Employees Health Benefit|Commercial|5464641|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1089|HealthPartners (MN)|Commercial|742415|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|213|Lifetime Healthcare|Commercial|1062081|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1251|Anthem|Commercial|23286478|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1072|BlueCross BlueShield Hawaii (HMSA)|Commercial|608237|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1002|CareFirst|Commercial|2420868|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Iron Road Healthcare|Medicare Advantage Plan||PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1184|Premera Blue Cross|Commercial|1248690|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1231|UnitedHealth Group|Commercial|22820141|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|982|Florida Blue|Commercial|3911677|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|964|BlueCross BlueShield Arkansas|Commercial|364553|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1079|HealthNow New York|Commercial|453525|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|985|BlueCross BlueShield Michigan|Commercial|3502723|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Health Net|Medicare Advantage Plan|248538|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|2245|Henry Ford Health|Commercial|363729|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1165|PacificSource Health|Commercial|152982|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|989|BlueCross BlueShield Rhode Island|Commercial|177167|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1220|Cambia Health Solutions|Commercial|1451564|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1062|Geisinger Health System|Commercial|258906|PMBCL 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1220|Cambia Health Solutions|Medicare Advantage Plan|93847|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|999|Capital BlueCross|Medicare Advantage Plan|30071|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|989|BlueCross BlueShield Rhode Island|Medicare Advantage Plan|52947|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|987|BlueCross BlueShield North Carolina|Medicare Advantage Plan|76704|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|956|Aetna|Medicare Advantage Plan|1703323|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|975|Blue Cross and Blue Shield of Alabama|Medicare Advantage Plan|87964|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|985|BlueCross BlueShield Michigan|Medicare Advantage Plan|526296|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|976|BlueCross BlueShield Minnesota|Medicare Advantage Plan|269163|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|994|BlueCross Idaho|Medicare Advantage Plan|25459|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1251|Anthem|Medicare Advantage Plan|900233|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1127|Medica (MN)|Medicare Advantage Plan|165807|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|981|BlueCross BlueShield Arizona|Medicare Advantage Plan|56795|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2150|Express Scripts|Medicare Advantage Plan|0|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1034|CareSource Management Group|Medicare Advantage Plan|20801|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2096|EmblemHealth|Medicare Advantage Plan|161533|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1099|Horizon Blue Cross Blue Shield of New Jersey|Medicare Advantage Plan|84898|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1225|Tufts Health|Medicare Advantage Plan|103942|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1062|Geisinger Health System|Medicare Advantage Plan|93820|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2245|Henry Ford Health|Medicare Advantage Plan|67386|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1089|HealthPartners (MN)|Medicare Advantage Plan|63632|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1146|MVP Health Care|Medicare Advantage Plan|60204|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1009|Cigna|Medicare Advantage Plan|431922|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1122|Healthfirst (NY)|Medicare Advantage Plan|151598|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2141|CVS Health|Medicare Advantage Plan|0|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1191|Providence Health System|Medicare Advantage Plan|56073|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1074|Health Care Service Corporation|Medicare Advantage Plan|125764|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2271|Moda Health|Medicare Advantage Plan|17898|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1071|Harvard Pilgrim Health Care|Medicare Advantage Plan|12195|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|213|Lifetime Healthcare|Medicare Advantage Plan|114808|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1142|Molina Healthcare|Medicare Advantage Plan|101469|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2217|Spectrum Health|Medicare Advantage Plan|138416|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1020|CommunityCare (OK)|Medicare Advantage Plan|27472|Melanoma 1L+|Defer to NCD / LCD||
Immuno Oncology|Yervoy|975|Blue Cross and Blue Shield of Alabama|Medicare Advantage Plan|87964|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2271|Moda Health|Medicare Advantage Plan|17898|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1142|Molina Healthcare|Medicare Advantage Plan|101469|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1034|CareSource Management Group|Medicare Advantage Plan|20801|Melanoma Adjuvant|Defer to NCD / LCD||
